Mieszkanie na wynajem;1 700 zł;-1;-1;48 m2;-1;https://investor.net.pl/mieszkanie-wynajem-48m2-1700pln-zwm-opole-opolskie,1579/9376/OMW;-1;-1;https://investor.net.pl/imgtmpv2/868/028/16/2cc95592v1_e8957aa0ef851ec89206140a702e1286.jpg;-1;"
                                    Zapraszam do zapoznania się z ofertą dwupokojowego mieszkania na ul. Fieldorfa. Mieszkanie o powierzchni 48m2 znajduje się na trzecim piętrze i składa się z salonu z wyjściem na balkon, kuchni, sypialni, łazienki z kabiną prysznicową oraz przedpokoju. W salonie znajduje się duża szafa w zabudowie, stolik z krzesłami, kanapa oraz szafka RTV. Kuchnia meble oraz AGD tj. lodówka, kuchenka gazowa, piekarnik oraz dodatkowo mikrofalówka. W przedpokoju szafa w zabudowie z lustrami. Czynsz administracyjny 530zł/2 osoby. Ogrzewanie i ciepła woda z miasta.
Na miejscu dostępne są: sklepy spożywcze, apteka, pizzerie, przychodnia, uczelnia, przystanki mzk, przedszkole, szkoła. 
Wymagana kaucja.

Gorąco polecam i zapraszam na prezentację!!

Szczegóły oferty: INVESTOR NIERUCHOMOŚCI II Oddział w Opolu ul. Sosnkowskiego 6 (Pawilon Skaut) - Magdalena Piekarczyk, tel. 790 486 161 lub 77 453 70 53.                                ";Wtórny;-1;3;Opole, ZWM;-1;-1;-1;-1;-1;-1;-1;Dobry;-1;-1;-1;-1;-1;-1;1579/9376/OMW;8;-1;-1;-1;-1;790 486 161;-1;investor;-1;2022-05-08 17:19:24.893911
Dom na sprzedaż;565 000 zł;-1;-1;120 m2;9 800 m2;https://investor.net.pl/dom-sprzedaz-120m2-565000pln-chmiel-drugi-lubelskie,3079/9376/ODS;-1;-1;https://investor.net.pl/imgtmpv2/868/040/28/41939637v1_d545ef7be4fcbe16a00475c11875b6ef.jpg;-1;"
                                    Przedstawiam Państwu bardzo ciekawą nieruchomość 17 km od Lublina ,siedlisko dom z bala drewnianego w stanie deweloperskim ok 120 m2, oraz działka 9800m2 wraz z zasadzonymi malinami (jeżeli będzie taka potrzeba klient zlikwiduje maliny ).Posiadłość z domem i garażem odgrodzona od działki rolnej ,wjazd na działkę z drogi asfaltowej. 
Bardzo piękna okolica blisko Krzczonowskiego Parku Krajobrazowego. Media :woda ,prąd gaz. Cena 565 000 zł za całość.

Zapraszam do obejrzenia.
Pozdrawiam

Anna Mikos
kom. +48 506 534 439 

anna.mikos@investor.net.pl
www.investor.net.pl




Investor Nieruchomości
II Oddział Lublin
ul. Władysława Jagiełły 1 20-281 Lublin,                                ";Pierwotny;-1;-1;Chmiel Drugi;-1;-1;-1;2021;-1;Tak;-1;-1;-1;-1;-1;-1;-1;-1;3079/9376/ODS;-1;-1;-1;Asfaltowa;-1;506 534 439;-1;investor;-1;2022-05-08 17:19:25.986012
Dom na sprzedaż;1 150 000 zł;-1;-1;257,15 m2;387 m2;https://investor.net.pl/dom-sprzedaz-25715m2-1150000pln-tytusa-chalubinskiego-zerniki-gliwice-slaskie,3078/9376/ODS;-1;-1;https://investor.net.pl/imgtmpv2/868/057/70/ce58305av1_3a5862eeaf2f9a0baf0dab208f83abb6.jpg;-1;"
                                    Na sprzedaż ciepły, rodzinny dom w świetnej lokalizacji. W sąsiedztwie zabudowa mieszkaniowa jednorodzinna oraz sporo zieleni, okolica cicha i spokojna a zarazem zaledwie oddalona tylko 6 km od centrum miasta. 
Dom wybudowany w 1989 r, natomiast po 2010 roku wymienione zostały okna, wykonano elewację budynku, zmodernizowano CO.
1 kondygnacja mieszkalna: salon, kuchnia, wc, holl
Półpiętro: pokój z antresolą 
2 kondygnacja mieszkalna: 3 pokoje, łazienka z wc, holl
3 kondygnacja mieszkalna - poddasze: salon z aneksem kuchennym, pokój, łazienka oraz holl
Nad 3 kondygnacją mieszkalną jest poddasze nieużytkowe (strych).
Dom jest w pełni podpiwniczony, w piwnicy w jednym z pomieszczeniem znajduje się kotłownia z dwoma kotłami (gazowym i węglowym), w innym pralnia z doprowadzoną wodą oraz kanalizacją, reszta pomieszczeń do własnej aranżacji.
Piwnica z oknami.
W salonie znajduje się kominek oraz wyjście na taras z którego mamy bezpośrednie wyjście do ogród. Ogród pięknie zagospodarowany, znajduje się w nim pergola z grillem betonowym, oczko wodne oraz skalniak z wieloma nasadzeniami. W ogrodzie usytuowany jest drewniany domek gospodarczy. Z ogrodu możemy wejść także bezpośrednio do garażu i pomieszczeń w piwnicy.
Szczegóły oferty INVESTOR NIERUCHOMOŚCI, Radzionków, Anna Nowak, tel. 663 852 812                                ";Wtórny;-1;-1;Gliwice, Żerniki, ul. Tytusa Chałubińskiego;-1;-1;-1;1989;-1;Tak;-1;-1;-1;-1;-1;-1;-1;-1;3078/9376/ODS;-1;-1;-1;Asfaltowa;-1;663 852 812;-1;investor;-1;2022-05-08 17:19:26.870152
Dom na sprzedaż;777 000 zł;-1;-1;129 m2;1 516 m2;https://investor.net.pl/dom-sprzedaz-129m2-777000pln-olsztyn-warminsko-mazurskie,3077/9376/ODS;-1;-1;https://investor.net.pl/imgtmpv2/868/022/79/f3af7d4fv1_a3399a3b91ce0459d8a392d70aa71e85.jpg;-1;"
                                    Szukasz domu dla siebie i rodziny? Marzysz o własnym ogródku i pięknej okolicy? Ten dom będzie idealny dla Ciebie. 
Nieruchomość położona w niewielkiej, malowniczej miejscowości Szypry w odległości 8 kilometrów od Olsztyna w kierunku północnym. Do jeziora Wadąg spacerkiem 2 minuty około 300 metrów, udział w plaży jak i drogach dojazdowych.

Dom w zabudowie bliźniaczej o powierzchni 129m2 składa się z 

 Wiatrołap, pomieszczenie gospodarcze, aneks kuchenny z salonem i wyjściem do ogrodu, 3 pokoje, wolnostojący garaż.

Wykończony w bardzo wysokim i nowoczesnym standardzie.
Na podłogach położone są panele i terakota.
Kuchnia jest wyposażona w zabudowę kuchenną wraz z markowym sprzętem AGD, w tym m.in. piekarnik, płyta elektryczna, lodówka, zmywarka.
Łazienka została wykończona według designerskiego projektu łączącego klasyczny styl z nowoczesnymi trendami panującymi we współczesnym budownictwie.
Dom posiada ogrzewanie kominkowe z rozprowadzeniem nadmuchu ciepłego powietrza (turbina) kominek jest nieobrobiony co daje możliwość własnej aranżacji. Dodatkowo w łazience i salonie jest ogrzewanie podłogowe na prąd, zaś woda grzana jest przez pompę ciepła. W całym domu zamontowana jest rekuperacja, woda ze zbiorczej studni z dodatkowymi filtrami oczyszczającym wodę oraz zmiękczacz, kanalizacja - szambo.


W bezpośrednim sąsiedztwie czyste jezioro Wadąg o powierzchni około 500 ha, idealne zarówno do kąpieli w upalne letnie dni jak i wypraw wędkarskich.
W okolicy przepiękne rozległe kompleksy leśne, zachęcające do aktywnego spędzania czasu. Idealne miejsce dla grzybiarzy, na spacery, nordic walking oraz wycieczki rowerowe.
Miejsce wyjątkowo ciche i spokojne o cudownych walorach przyrodniczo-krajobrazowych. Z dala od miejskiego zgiełku i hałaśliwych szybkich dróg.
Dobry dojazd do Olsztyna drogą utwardzoną zajmuje około 15 minut.


Wszystkich zainteresowanych zapraszam do kontaktu, jak również do prezentacji domu.

Szczegóły oferty: INVESTOR NIERUCHOMOŚCI Olsztyn al. Warszawska 71B/2 Jacek Kwiatkowski - 503 193 065                                ";Wtórny;-1;-1;Olsztyn;-1;-1;-1;1995;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;3077/9376/ODS;-1;-1;-1;Utwardzona;-1;503 193 065;-1;investor;-1;2022-05-08 17:19:27.907400
Dom na sprzedaż;870 000 zł;-1;-1;287,58 m2;967 m2;https://investor.net.pl/dom-sprzedaz-28758m2-870000pln-kepa-opolskie,3076/9376/ODS;-1;-1;https://investor.net.pl/imgtmpv2/868/041/74/1f70fbe1v1_7ebbda98d5b937f40cd3748f8fa81a8b.jpg;-1;"
                                    Zapraszam do zapoznania się z ofertą sprzedaży nieruchomości w Kępie, niedaleko Opola. Dom jednorodzinny, wolnostojący, niepodpiwniczony z poddaszem użytkowym posadowiony jest na zadbanej i zagospodarowanej działce o powierzchni 967m2. Posesja jest ogrodzona, częściowo utwardzona kostką brukową. Media gminne. Ogrzewanie i ciepłą wodę zapewnia centralne ogrzewanie zasilane piecem elektrycznym. 
Na parterze o powierzchni całkowitej 146,62 m2 znajdują się:
- sień,
- hall,
- łazienka z kabiną prysznicową i toaletą,
- gabinet/pokój gościnny,
- otwarta, ponad 40 metrowa strefa dzienna - salon z wyjściem na taras i ogród, kącik jadalniany oraz kuchnia,
- pralnia/kotłownia z wejściem do garażu wraz z pomieszczeniem gospodarczym.
Na poddaszu o powierzchni użytkowej 67,75 m2 (po podłodze 97,22 m2) znajdują się:
- 4 sypialnie,
- garderoba,
- duża łazienka z wanną, kabiną prysznicową, toaletą,
- hall.
W domu na podłogach w salonie, gabinecie, pokoju i garderobie położone są panele, płytki w łazienkach, kuchni, dolnych pomieszczeniach, na górnym przedpokoju oraz w sypialniach - wykładziny. Na ścianach gładź. Stolarka okienna PCV biała, okna dachowe Fakro. Dach kryty dachówką.

Cena do negocjacji. Polecam i zapraszam na prezentacje. Oferujemy również skuteczną, nieodpłatną pomoc w uzyskaniu kredytu na zakup nieruchomości. 
Szczegóły oferty: INVESTOR NIERUCHOMOŚCI Opole ul. Reymonta 16 - Patrycja Katolik-Glesner, tel. 785 916 631 lub 77/466-81-24.
Zapraszamy na www.investor.net.pl                                ";Wtórny;-1;-1;Kępa;-1;-1;-1;-1;-1;Tak;-1;-1;-1;-1;-1;-1;-1;-1;3076/9376/ODS;-1;-1;-1;Utwardzona;-1;785 916 631;-1;investor;-1;2022-05-08 17:19:29.055854
Mieszkanie na sprzedaż;569 250 zł;-1;-1;75,90 m2;-1;https://investor.net.pl/mieszkanie-sprzedaz-759m2-569250pln-katowice-slaskie,10320/9376/OMS;-1;-1;https://investor.net.pl/imgtmpv2/868/007/93/bf483617v1_b15a4b1a579f5963366d339b29907295.jpg;-1;"
                                    Proponujemy do sprzedaży inwestycję w południowej części Katowic w dzielnicy Piotrowice. Jest to nowoczesna i kameralna inwestycja składająca się z apartamentów o powierzchniach od 32,5do 227,5 m2

Opis inwestycji:
- termin zakończenia: Kwiecień 2022 r.
- ilość budynków: 1
- metraże: 32,5 m2 - 227,5 m2
- ilość mieszkań: 11
- powierzchnie dodatkowe: garaże
- ogrzewanie: Indywidualne piece dwufunkcyjne gazowe
- opłaty dodatkowe: od 48 500 zł - garaż jednostanowiskowy
Lokalizacja:
Odległość do centrum wynosi: ok 7 km, tj. 15 minut samochodem. W pobliżu znajdują się: kort tenisowy, centrum handlowe, restauracje, szkoła podstawowa, przedszkole, plac zabaw, hala sportowa, kościół, żłobek, przychodnia, sklep, apteka, park, stacja benzynowa, uczelnie GWSH i Uniwersytet Medyczny .
Apartamentowiec powstaje z myślą o wymagających Klientach, którzy oczekują wygodnej i funkcjonalnej przestrzeni. Na ostatniej kondygnacji zaprojektowano luksusowy, przestronny penthouse o powierzchni 227,5m2 z dużym tarasem.
Część apartamentów daje możliwości podziału na 2 mniejsze samodzielne lokale mieszkalne będące ciekawą alternatywą inwestycyjną.

Lokalizacja zapewnia świetny dojazd do Centrum Katowic oraz miast ościennych (Mikołów, Tychy), a jednocześnie zapewnia mieszkańcom ciszę, spokój i dużo zieleni.

KUPUJĄCY NIE PŁACI PROWIZJI ORAZ PODATKU PCC!

Kupując nieruchomość za naszym pośrednictwem mają Państwo zagwarantowaną pomoc w uzyskaniu KORZYSTNEGO KREDYTU (na zakup i remont).

ZAPRASZAMY DO KONTAKTU.

INVESTOR NIERUCHOMOŚCI KATOWICE ul. 1 Maja 102 lok 3, 40-239 Katowice
Przemysław Kmita
tel. 798 871 015                                ";Pierwotny;-1;3;Katowice;7 500 zł;-1;-1;2022;-1;-1;-1;Stan deweloperski;-1;-1;-1;-1;-1;-1;10320/9376/OMS;4;-1;-1;-1;-1;798 871 015;-1;investor;-1;2022-05-08 17:19:30.402756
Mieszkanie na wynajem;600 zł;-1;-1;25 m2;-1;https://investor.net.pl/mieszkanie-wynajem-25m2-600pln-1-maja-tulowice-opolskie,1578/9376/OMW;-1;-1;https://investor.net.pl/imgtmpv2/867/991/54/e5a93700v1_645b924b08dcdaf55404707ad1932a69.jpg;-1;"
                                    Zapraszam do zapoznania się z ofertą wynajmu pokoju 4 osobowego w Tułowicach w województwie opolskim. Pokój ma około 25 m2 a cały obiekt ma ponad 180 m2 i posadowiony jest na 16 arowej działce ogrodzonej płotem. Budynek składa się z parteru i piętra oraz z pomieszczeń gospodarczych. Parter składa się z dwóch pokoi oddzielnej kuchni i 6 oddzielnych łazienek z prysznicem oraz WC. Pietro domu posiada 4 pokoje, łazienkę i oddzielną kuchnię. Pokoje są częściowo umeblowane. W każdej kuchni znajduje się lodówka, kuchenka elektryczna, zlewozmywak i stół z krzesłami. Dodatkowo do dyspozycji mamy pralki.
Media miejskie, ogrzewanie piecem węglowym. Obszerny teren przed domem pozwala na parkowanie samochodów, a za domem na zabawy dla dzieci i odpoczynek.
Cena za wynajem mieszkania 600 zł osoba/mc. Wymagana kaucja zwrotna w wysokości 600zł/osoba. W cenie czynszu: prąd, woda, ogrzewanie i śmieci.

Bezpieczna transakcja za pośrednictwem INVESTOR NIERUCHOMOŚCI NIEMODLIN:
- pełne bezpieczeństwo kupna i sprzedaży na podstawie polisy OC PZU
- kompleksowe wsparcie agenta podczas całego procesu transakcji
Zapraszamy do naszego biura w celu omówienia szczegółów oferty oraz ustalenia dogodnego dla Państwa terminu prezentacji.
Szczegóły oferty: INVESTOR NIERUCHOMOŚCI Oddział w Niemodlinie, ul. Drzymały 2 - Wojciech Błasiak (licencja nr 23271) tel. 600 420 666                                ";Wtórny;-1;Parter;Tułowice, ul. 1 Maja;-1;-1;-1;-1;-1;-1;-1;Bardzo dobry;-1;-1;-1;-1;-1;-1;1578/9376/OMW;-1;-1;-1;-1;-1;600 420 666;-1;investor;-1;2022-05-08 17:19:31.321824
Mieszkanie na sprzedaż;225 000 zł;-1;-1;42 m2;-1;https://investor.net.pl/mieszkanie-sprzedaz-42m2-225000pln-legnica-dolnoslaskie,10319/9376/OMS;-1;-1;https://investor.net.pl/imgtmpv2/867/984/91/14c81783v1_ada8d0a4f0944682c7f661a10d8de17b.jpg;-1;"
                                    Oferujemy do sprzedaży mieszkanie dwupokojowe usytuowane na czwartym piętrze w czteropiętrowej kamienicy w dzielnicy Tarninów.

Mieszkanie składa się z:
-dwóch pokoi
-kuchni
-łazienki wraz z WC ( łazienka wyposażona w natrysk)
-przedpokoju
Mieszkanie częściowo umeblowane .Okna PCV,na podłogach panele i płytki.
Niskie koszty utrzymania w wysokości około 150 zł plus media. Mieszkanie ogrzewane za pomocą pieca dwu funkcyjnego.
Mieszkanie gotowe do wprowadzenia się bez większego nakładu finansowego.
Dach wymieniony w 2020 r.Do mieszkania przynależy piwnica.Możliwość korzystania ze strychu.
Atutem mieszkania jest brak skosów pomimo ostatniego piętra.
Lokalizacja topowa i świetnie skomunikowana z resztą miasta. W pobliżu znajdują się szkoły,przedszkola,żłobek,sklepy,rynek,kościół, przystanki autobusowe .Do parku i centrum spacerkiem jest dosłownie 3 min.
Zapraszamy do naszego biura w celu omówienia szczegółów oferty oraz ustalenia dogodnego dla Państwa terminu prezentacji.
Szczegóły oferty: INVESTOR NIERUCHOMOŚCI Oddział w Legnicy,
ul. Waleriana Łukasińskiego 48. Aneta Kopij 570 001 767
Bezpieczna transakcja za pośrednictwem INVESTOR NIERUCHOMOŚCI :
- darmowa pomoc przy uzyskaniu najkorzystniejszego kredytu hipotecznego na rynku
- preferencyjne warunki opłat i terminy u Notariusza
- pełne bezpieczeństwo kupna i sprzedaży w oparciu o polisę OC PZU
- doradztwo prawne
- kompleksowe wsparcie agenta podczas całego procesu transakcji                                ";Wtórny;-1;4;Legnica;5 357,14 zł;-1;-1;1910;-1;-1;-1;Dobry;-1;-1;-1;-1;-1;150 zł;10319/9376/OMS;4;-1;-1;-1;-1;570 001 767;-1;investor;-1;2022-05-08 17:19:32.178533
Mieszkanie na sprzedaż;249 000 zł;-1;-1;55,70 m2;-1;https://investor.net.pl/mieszkanie-sprzedaz-557m2-249000pln-jastrzebie-zdroj-slaskie,10318/9376/OMS;-1;-1;https://investor.net.pl/imgtmpv2/867/882/21/bc6419d4v1_8b59529a3f8fce2ce624d3846a183192.jpg;-1;"
                                    Oferujemy Państwu trzypokojowe mieszkanie o powierzchni 55,70m2 usytuowane na parterze w czteropiętrowym bloku. Nieruchomość składa się z 3 pokoi, kuchni i łazienki z WC. Mieszkanie słoneczne, przestronne, okna po obu stronach , duży balkon przez całą jego długość. Na podłogach panele/kafle, ściany w gładziach. Otwarta kuchnia na salon. Do mieszkania przynależy piwnica. Blok po termomodernizacji, wejście do klatki zabezpieczone domofonem. Niewątpliwym atutem mieszkania jest lokalizacja cicha i spokojna, nie daleko lasu:) W pobliżu znajduje się: szkoła, przedszkole, liczne punkty handlowo-usługowe, apteka, komunikacja miejska, siłownia, plac zabaw. Kupując nieruchomość za naszym pośrednictwem mają Państwo zagwarantowane bezpieczeństwo zakupu. Transakcja objęta jest ochroną ubezpieczeniową. Dla zainteresowanych możliwość uzyskania kredytu hipotecznego lub gotówkowego. Zapraszamy na prezentację. Szczegóły oferty: INVESTOR NIERUCHOMOŚCI Oddział Jastrzębie Zdrój ul. Arki Bożka 16cd Kontakt: Żaneta Domurat tel: 503 511 178.                                ";Wtórny;-1;Parter;Jastrzębie-Zdrój;4 470,38 zł;-1;-1;-1;-1;-1;-1;Bardzo dobry;-1;-1;-1;-1;-1;600 zł;10318/9376/OMS;4;-1;-1;-1;-1;503 511 178;-1;investor;-1;2022-05-08 17:19:33.251674
Mieszkanie na wynajem;6 000 zł;-1;-1;84,39 m2;-1;https://investor.net.pl/mieszkanie-wynajem-8439m2-6000pln-herbu-janina-wilanow-warszawa-mazowieckie,1577/9376/OMW;-1;-1;https://investor.net.pl/imgtmpv2/867/876/92/c3aab3c8v1_a3fd692f756b2350486e7555cc688e1b.jpg;-1;"
                                    Oferujemy do wynajmu 4-pokojowe, nowe mieszkanie położone w Miasteczku Wilanów. Lokal o powierzchni 84,39 m2 składa się z salonu (z którego jest wyjście na przestronny balkon 14,14 m2 ), połączonego z pełni wyposażoną kuchnią, trzech oddzielnych sypialni, dużej garderobo-pralni, łazienki, wc oraz przedpokoju. Mieszkanie wykończone jest w podwyższonym standardzie (m.in. blat i parapety granitowe, wysokiej jakości glazura, podłogi drewniane, itp.). Lokal znajduje się na 3.piętrze (z 4.) w budynku z 2021 roku. W cenie najmu są 2. miejsca postojowe (jedno w garażu podziemnym, drugie naziemne) oraz komórka lokatorska 8,63 m2. Kuchnia, łazienka , wc i przedpokój są umeblowane i wyposażone.
Dodatkowo płatne ponadnormatywne zużycie ogrzewania i wody (ponad zaliczki w czynszu) oraz cała energia elektryczna. Internet do podłączenia we własnym zakresie. 
Kaucja w wysokości jednomiesięcznego czynszu.
Współpraca na podstawie umowy pośrednictwa - pobieramy wynagrodzenie.
Polecam i zapraszam na prezentację! Szczegóły oferty: INVESTOR NIERUCHOMOŚCI Warszawa ul. Cynamonowa 19 (Cynamonowy Dom) - Malwina Tokarz, tel. 691 700 314 lub 22 400 50 56.                                ";Wtórny;-1;3;Warszawa, Wilanów, ul. Herbu Janina;-1;-1;-1;2021;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;1577/9376/OMW;4;-1;-1;-1;-1;691 700 314;-1;investor;-1;2022-05-08 17:19:34.356729
mieszkanie;320000;sprzedaz;-1;69.02;-1;https://landowscy-nieruchomosci.pl/mieszkanie-sprzedaz-6902m2-320000pln-parkowa-owidz-pomorskie,236/8403/OMS;17;['https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/27/3451caf9v1_c9a9cbcd8a72b5b111bdc201363a46c0.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/26/ccbce15dv1_f1f8bf836b0022b9059173603bbe4306.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/42/4e995db4v1_b7acdf4ee449f07913cc1992c41399e7.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/31/afe31f94v1_8f4b529cca61c2c185829503335da1a1.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/29/7d11475bv1_6ce93a1173bac3f86348bbab39cbfb4d.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/28/6e7d89aav1_0f68cd5953a346c9e8dd1e9710b4fa39.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/043/88/11d813ddv1_51fed8488ade4bd9eaf52687a2981577.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/043/92/62d12f44v1_54d4895a34595a77b30fb136c0614919.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/043/99/22deecc7v1_bcb9e0e76668124b89d48767ad933254.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/04/ee368a5bv1_ffc1ad5de936e3df170d66310553bf69.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/09/d5216badv1_63006a05e72e15174858ad62f75b1c5b.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/16/6f944112v1_29f0b39b818ddaf2d59fd45c8925196e.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/22/01fc4d0dv1_914d3f0936c09a33b46cc8befc7119a3.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/05/4df60a99v1_50479ac9a8f41386ee4c5e83abb2279d.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/07/10f9bf2bv1_76960fe001b211a78b1ad1a88e170920.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/08/c21c5f25v1_880ad4e2046a8cb6c264482531d429d9.jpg', 'https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/30/65c10333v1_4bc834d42c7f942d1aab49364a921cbb.jpg'];https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/27/3451caf9v1_c9a9cbcd8a72b5b111bdc201363a46c0.jpg;https://landowscy-nieruchomosci.pl/imgtmpv2/868/044/27/3451caf9v1_c9a9cbcd8a72b5b111bdc201363a46c0.jpg;"
 Szanowni Państwo,Biuro Nieruchomości Landowscy przedstawia Państwu sprawdzoną pod kątem prawnym nieruchomość:3-pokojowe mieszkanie o powierzchni użytkowej 69,02 m2, położone na parterze budynku przy ul. Parkowej w Owidzu, gm. Starogard Gdański.UWAGA! Istnieje możliwość zamiany z dopłatą na mieszkanie 2-pokojowe w Starogardzie Gdańskim na parterze lub I piętrze.Lokalizacja: budynek położony w centrum wsi, w drugiej linii zabudowy, w oddaleniu od głównej ulicy. W sąsiedztwie duży teren zabytkowego parku wraz z opuszczonym pałacem a także teren rekreacyjny – staw, ławki, ścieżki spacerowe oraz Grodzisko Owidz. We wsi znajdą Państwo m.in. technikum a także sklep spożywczy. W kilka minut dotrzecie stąd do centrum Starogardu Gdańskiego, około 5 km dalej dojedziecie do węzła autostrady A1 w Ropuchach.Układ pomieszczeń:1)    salon,2)    dwie sypialnie,3)    oddzielna kuchnia z pełną zabudową,4)    łazienka,5)    korytarz.Mieszkanie o funkcjonalnym układzie, jasne, słoneczne i suche. Wystawa okienna w kierunku wschodnim (salon, kuchnia i łazienka) oraz zachodnim (sypialnie). Pokoje ustawne, z dużym potencjałem aranżacji.Przynależne do mieszkania jest duże pomieszczenie piwnicy o powierzchni aż 18,19 m2 (!).Mieszkanie po remoncie pokoi przeprowadzonym w 2021 roku, kuchnia i łazienka remontowane zaledwie kilka lat temu.Wysokość pomieszczeń około 2,70 m.Czynsz do zarządcy nieruchomości w wysokości około 750 zł (przy 2 osobach zgłoszonych), w tym wliczone są opłaty administracyjne, składka remontowa, zaliczka na wodę i ogrzewanie, wywóz śmieci. Dodatkowo płatne zużycie prądu.Ogrzewanie i ciepła woda – z centralnej sieci.Nowym nabywcom gwarantujemy:•Całkowicie bezpłatną obsługę kredytu,•Darmową obsługę transakcji (nie pobieramy prowizji od Kupujących),•Ponadto każdą z transakcji nadzoruje licencjonowana Pośrednik w Obrocie Nieruchomościami PFFRN - Amelia Landowska - licencja nr 23123.Na Twoje pytania dotyczące tej nieruchomości odpowie Szymon Górecki (licencja pośrednika nr 23124) pod nr tel. 667 376 117.Polecamy i serdecznie zapraszamy do prezentacji nieruchomości! ";Wtórny;3;0; parkowa owidz;4636.34;-1;-1;-1;-1;-1;-1;Do zamieszkania;-1;-1;-1;-1;-1;750;236/8403/OMS;1;-1;-1;-1;-1;667 376 117;" biuro@landowscy-nieruchomosci.pl
";LANDOWSCY NIERUCHOMOŚCI;-1;08/05/2022 17:17:44
